corp_label,구분,fy,rcept_no,report_nm,rcept_dt,section_title,table_index,row_index,위원회명,구성,소속이사명,설치목적및권한사항,비고,구분,열수일치,원문헤더,원문행,fetched_at,status,raw_path,raw_sha256
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,6,3202,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :100%) | 이사의 성명·이은주 (출석률 :100%),(보고) - 2024년 4분기 그룹 리스크 적합성 검증결과 보고 | 보고 | 출석 | 출석 | 출석 | 출석,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,6,3203,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :100%) | 이사의 성명·이은주 (출석률 :100%),2025.04.24 | (결의) - 2024년 12월말 기준 그룹 통합위기상황분석 결과 및 위기대응계획 - 그룹 기업신용평가모형 개선 계획(案) | 가결가결 | 찬성 찬성 | 찬성 찬성 | 찬성 찬성 | 찬성 찬성,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,6,3204,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :100%) | 이사의 성명·이은주 (출석률 :100%),(보고) - 우리은행 캄보디아법인 건전성 관리계획 보고 - 우리금융지주 2024년 자체정상화계획 승인 완료 보고 - 2024년 12월말 기준 그룹 금융배출량 측정 및 시나리오분석 결과 - 2025년 1분기 자회사등의 리스크관리위원회 결의사항 - 2025년 1분기 그룹리스크관리협의회 심의·결의사항 | 보고 보고 보고 보고 보고 | 출석 출석 출석 출석 출석 | 출석 출석 출석 출석 출석 | 출석 출석 출석 출석 출석 | 출석 출석 출석 출석 출석,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,6,3205,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :100%) | 이사의 성명·이은주 (출석률 :100%),2025.05.22 | (보고) - 2025년 1분기 그룹 부문별 리스크관리 현황 - 2025년 1분기 그룹 리스크 적합성 검증 결과 보고 | 보고 보고 | 출석 출석 | 출석 출석 | 출석 출석 | 출석 출석,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,6,3206,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :100%) | 이사의 성명·이은주 (출석률 :100%),2025.07.24. | (심의) - 원화 조건부자본증권(신종자본증권) 발행(案) | 원안통과 | 찬성 | 찬성 | 찬성 | 찬성,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,6,3207,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :100%) | 이사의 성명·이은주 (출석률 :100%),"(결의) - 2025년 6월말 기준 그룹 통합위기상황분석을 위한 시나리오 설정(案) - 은행 소매 신용리스크 측정요소(PD, LGD) 일부 변경(案) | 가결가결 | 찬성 찬성 | 찬성 찬성 | 찬성찬성 | 찬성 찬성",2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,6,3208,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :100%) | 이사의 성명·이은주 (출석률 :100%),(보고) - 2025년 2분기 자회사등의 리스크관리위원회 결의사항 - 2025년 2분기 그룹리스크관리협의회 심의·결의사항 - 2025년 상반기 리스크관리위원회 심의·결의사항 진행현황 | 보고 보고 보고 | 출석 출석 출석 | 출석 출석 출석 | 출석 출석 출석 | 출석 출석 출석,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,6,3209,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :100%) | 이사의 성명·이은주 (출석률 :100%),2025.09.24. | (심의) - 2025년 우리금융지주 자체정상화계획 수립(案) | 원안통과 | 찬성 | 찬성 | 찬성 | 찬성,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,6,3210,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :100%) | 이사의 성명·이은주 (출석률 :100%),(결의) - 그룹리스크관리규정 일부 개정(案) - 증권사 업무 확장 대응을 위한 그룹 시장리스크 시스템 변경(案) | 가결가결 | 찬성 찬성 | 찬성 찬성 | 찬성찬성 | 찬성 찬성,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,6,3211,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :100%) | 이사의 성명·이은주 (출석률 :100%),(보고) - 2025년 2분기 그룹 부문별 리스크관리 현황 - 2025년 2분기 그룹 리스크 적합성 검증 결과 보고 | 보고 보고 | 출석 출석 | 출석 출석 | 출석 출석 | 출석 출석,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,6,3212,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :100%) | 이사의 성명·이은주 (출석률 :100%),2025.10.23. | (결의) - 2025년 6월말 기준 그룹 통합위기상황분석 결과 및 위기대응계획 | 가결 | 찬성 | 찬성 | 찬성 | 찬성,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,6,3213,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :100%) | 이사의 성명·이은주 (출석률 :100%),(보고) - 2025년 3분기 자회사등의 리스크관리위원회 결의사항 - 2025년 3분기 그룹리스크관리협의회 심의·결의사항 | 보고 보고 | 출석 출석 | 출석 출석 | 출석 출석 | 출석 출석,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,6,3214,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :100%) | 이사의 성명·이은주 (출석률 :100%),2025.11.27. | (결의) - 2026년 그룹 리스크관리 전략(案) - 2026년 그룹 유동성리스크 관리방안 변경(案) | 가결가결 | 찬성 찬성 | 찬성 찬성 | 찬성찬성 | 찬성 찬성,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,6,3215,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :100%) | 이사의 성명·이은주 (출석률 :100%),(보고) - 지배구조법 상 위험관리책무에 대한 대표이사와 임원의 관리의무 수행 현황 - 2025년 3분기 그룹 부문별 리스크관리 현황 - 2025년 3분기 그룹 리스크적합성 검증 결과 보고 | 보고 보고 보고 | 출석 출석 출석 | 출석 출석 출석 | 출석 출석 출석 | 출석 출석 출석,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,6,3216,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :100%) | 이사의 성명·이은주 (출석률 :100%),2025.12.18. | (심의) - <보험사 편입에 따른> 2025년 우리금융지주 자체정상화계획 재수립(案) | 원안통과 | 찬성 | 찬성 | 찬성 | 찬성,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,6,3217,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :100%) | 이사의 성명·이은주 (출석률 :100%),(결의) - 2026년 그룹 리스크 한도 설정(案) - 2026년 국가별/지역별 익스포져 한도 설정(案) | 가결가결 | 찬성 찬성 | 찬성 찬성 | 찬성찬성 | 찬성 찬성,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,6,3218,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :100%) | 이사의 성명·이은주 (출석률 :100%),(보고) - 2025년 그룹 내부자본 적정성 평가 결과 보고 | 보고 | 출석 | 출석 | 출석 | 출석,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,7,3219,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·신요환 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·정찬형 (출석률 :100%) | 이사의 성명·윤수영 (출석률 :100%) | 이사의 성명·김영훈 (출석률 :100%) | 이사의 성명·김춘수 (출석률 :100%) | 이사의 성명·이강행 (출석률 :100%),찬반여부,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,7,3220,보상위원회,,,,,,Y,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·신요환 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·정찬형 (출석률 :100%) | 이사의 성명·윤수영 (출석률 :100%) | 이사의 성명·김영훈 (출석률 :100%) | 이사의 성명·김춘수 (출석률 :100%) | 이사의 성명·이강행 (출석률 :100%),보상위원회 | 2025.02.28 | 2024년 지주사 경영실적 평가(案) | 가결 | 찬성 | 찬성 | 찬성 | 찬성 | 선임 전 | 선임 전 | 선임 전,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,7,3221,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·신요환 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·정찬형 (출석률 :100%) | 이사의 성명·윤수영 (출석률 :100%) | 이사의 성명·김영훈 (출석률 :100%) | 이사의 성명·김춘수 (출석률 :100%) | 이사의 성명·이강행 (출석률 :100%),2024년 자회사 경영실적 평가(案) | 가결 | 찬성 | 찬성 | 찬성 | 찬성 | 선임 전 | 선임 전 | 선임 전,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,7,3222,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·신요환 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·정찬형 (출석률 :100%) | 이사의 성명·윤수영 (출석률 :100%) | 이사의 성명·김영훈 (출석률 :100%) | 이사의 성명·김춘수 (출석률 :100%) | 이사의 성명·이강행 (출석률 :100%),2024년 지주사 경영진 보상(案) | 가결 | 찬성 | 찬성 | 찬성 | 찬성 | 선임 전 | 선임 전 | 선임 전,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,7,3223,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·신요환 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·정찬형 (출석률 :100%) | 이사의 성명·윤수영 (출석률 :100%) | 이사의 성명·김영훈 (출석률 :100%) | 이사의 성명·김춘수 (출석률 :100%) | 이사의 성명·이강행 (출석률 :100%),2024년 연차보상평가 | 가결 | 찬성 | 찬성 | 찬성 | 찬성 | 선임 전 | 선임 전 | 선임 전,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,7,3224,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·신요환 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·정찬형 (출석률 :100%) | 이사의 성명·윤수영 (출석률 :100%) | 이사의 성명·김영훈 (출석률 :100%) | 이사의 성명·김춘수 (출석률 :100%) | 이사의 성명·이강행 (출석률 :100%),보상체계 연차보고서 작성 및 공시(案) | 가결 | 찬성 | 찬성 | 찬성 | 찬성 | 선임 전 | 선임 전 | 선임 전,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,7,3225,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·신요환 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·정찬형 (출석률 :100%) | 이사의 성명·윤수영 (출석률 :100%) | 이사의 성명·김영훈 (출석률 :100%) | 이사의 성명·김춘수 (출석률 :100%) | 이사의 성명·이강행 (출석률 :100%),2025.03.18 | 2025년 지주사 성과평가기준(案) | 가결 | 찬성 | 찬성 | 찬성 | 찬성 | 선임 전 | 선임 전 | 선임 전,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
